,weather,base,dt,timezone,id,name,cod,Lon,Lat,main.temp,main.feels_like,main.temp_min,Max Temp,main.pressure,Humidity,main.sea_level,main.grnd_level,Wind Speed,wind.deg,Cloud Cover,sys.country,sys.sunrise,sys.sunset,message,visibility,sys.type,sys.id,wind.gust,rain.1h,snow.1h
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885561.0,7200.0,2521673.0,Archidona,200,-4.39,37.1,64.36,62.74,61.0,68.0,1016.0,75.0,,,6.35,155.0,1.0,ES,1588828578.0,1588878711.0,,,3.0,2008749.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885561.0,25200.0,1510689.0,Baykit,200,96.37,61.67,33.31,27.79,33.31,33.31,1021.0,92.0,1021.0,1002.0,3.29,329.0,7.0,RU,1588885342.0,1588946379.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885561.0,7200.0,898947.0,Senanga,200,23.27,-16.12,63.73,60.78,63.73,63.73,1017.0,56.0,1017.0,906.0,4.34,116.0,0.0,ZM,1588826400.0,1588867613.0,,,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885432.0,-9000.0,6067472.0,Marystown,200,-55.15,47.17,39.0,35.31,39.0,39.0,1004.0,75.0,1004.0,1000.0,0.13,111.0,80.0,CA,1588839284.0,1588892370.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885561.0,7200.0,3356832.0,Henties Bay,200,14.28,-22.12,69.57,65.12,69.57,69.57,1016.0,48.0,1016.0,1014.0,7.56,176.0,0.0,NA,1588829044.0,1588869284.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588884984.0,39600.0,2126123.0,Chokurdakh,200,147.92,70.63,27.43,18.73,27.43,27.43,1016.0,96.0,1016.0,1011.0,7.78,135.0,98.0,RU,1588865794.0,1588941183.0,,,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885562.0,-14400.0,4513583.0,Hamilton,200,-84.53,39.18,65.89,55.26,64.4,68.0,1015.0,34.0,,,13.87,270.0,75.0,US,1588847535.0,1588898220.0,,16093.0,1.0,3729.0,20.8,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588885562.0,0.0,2453662.0,Markala,200,-6.07,13.7,94.1,90.77,94.1,94.1,1006.0,20.0,1006.0,974.0,4.61,228.0,16.0,ML,1588831210.0,1588876885.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885563.0,10800.0,543396.0,Koygorodok,200,51.0,60.45,54.43,50.59,54.43,54.43,1008.0,89.0,1008.0,990.0,7.56,187.0,100.0,RU,1588896709.0,1588956789.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885563.0,36000.0,2157698.0,Mildura,200,142.15,-34.2,50.0,46.49,50.0,50.0,1015.0,87.0,,,4.7,350.0,0.0,AU,1588885914.0,1588923833.0,,10000.0,1.0,9550.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885563.0,43200.0,2123814.0,Leningradskiy,200,178.42,69.38,27.46,21.25,27.46,27.46,1022.0,89.0,1022.0,1021.0,3.0,97.0,0.0,RU,1588860343.0,1588931995.0,,,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588885288.0,-14400.0,3664525.0,Codajás,200,-62.06,-3.84,82.35,92.03,82.35,82.35,1010.0,84.0,1010.0,1006.0,3.33,165.0,11.0,BR,1588845958.0,1588889012.0,,,,,,0.23,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588885564.0,10800.0,863061.0,Usinsk,200,57.53,65.99,53.01,41.72,53.01,53.01,1001.0,92.0,1001.0,994.0,20.56,208.0,100.0,RU,1588892310.0,1588958054.0,,,,,,0.31,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885564.0,0.0,2278158.0,Buchanan,200,-10.05,5.88,81.23,89.28,81.23,81.23,1011.0,83.0,1011.0,1011.0,4.7,251.0,88.0,LR,1588832762.0,1588877244.0,,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588885564.0,43200.0,2122104.0,Petropavlovsk-Kamchatskiy,200,158.65,53.05,37.4,31.59,37.4,37.4,1008.0,59.0,,,2.24,,50.0,RU,1588873139.0,1588928688.0,,10000.0,1.0,8887.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885564.0,-14400.0,5117949.0,Freeport,200,-73.58,40.66,63.52,53.8,59.0,66.2,1006.0,17.0,,,8.05,350.0,1.0,US,1588844711.0,1588895789.0,,16093.0,1.0,4135.0,17.22,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588885565.0,-10800.0,3391889.0,Pitimbu,200,-34.81,-7.47,82.4,87.49,82.4,82.4,1012.0,78.0,,,9.17,110.0,20.0,BR,1588839685.0,1588882205.0,,10000.0,1.0,8391.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588885565.0,-18000.0,4885342.0,Bourbonnais,200,-87.88,41.14,65.39,54.43,64.99,66.2,1014.0,32.0,,,13.87,290.0,40.0,US,1588848074.0,1588899290.0,,16093.0,1.0,4514.0,26.4,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885565.0,14400.0,6690296.0,Saint-Joseph,200,55.62,-21.37,75.09,77.47,75.0,75.2,1014.0,73.0,,,5.82,50.0,100.0,RE,1588905482.0,1588945799.0,,10000.0,1.0,2127.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885565.0,28800.0,2074865.0,Carnarvon,200,113.63,-24.87,62.02,49.01,62.02,62.02,1019.0,63.0,1019.0,1019.0,22.91,142.0,0.0,AU,1588891857.0,1588931579.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885208.0,-14400.0,3899695.0,Ancud,200,-73.82,-41.87,61.88,58.21,61.0,62.6,1013.0,72.0,,,8.05,340.0,100.0,CL,1588852234.0,1588888381.0,,10000.0,1.0,8512.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885566.0,18000.0,1175712.0,Jiwani,200,61.74,25.05,84.45,88.11,84.45,84.45,1006.0,70.0,1006.0,1006.0,10.45,220.0,79.0,PK,1588900346.0,1588947997.0,,,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588885566.0,10800.0,110690.0,Abhā,200,42.51,18.22,70.65,74.19,69.8,71.6,1025.0,77.0,,,1.66,84.0,20.0,SA,1588905564.0,1588952009.0,,10000.0,1.0,7396.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885566.0,3600.0,2338660.0,Yaan,200,8.57,7.38,82.83,86.92,82.83,82.83,1010.0,73.0,1010.0,988.0,9.37,197.0,63.0,NG,1588828182.0,1588872887.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885567.0,7200.0,3352593.0,Tsumeb,200,17.72,-19.23,61.34,52.68,61.34,61.34,1020.0,33.0,1020.0,880.0,9.04,116.0,0.0,NA,1588827980.0,1588868697.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885567.0,7200.0,3038789.0,Abbeville,200,1.83,50.1,54.45,51.48,52.0,57.0,1020.0,76.0,,,4.05,64.0,100.0,FR,1588825074.0,1588879230.0,,,3.0,2011713.0,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588885568.0,32400.0,2015217.0,Tokur,200,132.9,53.13,40.71,35.74,40.71,40.71,1002.0,90.0,1002.0,917.0,4.21,174.0,100.0,RU,1588879293.0,1588934894.0,,,,,,0.81,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885308.0,10800.0,290030.0,Doha,200,51.53,25.29,81.37,75.94,80.6,82.4,1010.0,32.0,,,9.17,320.0,92.0,QA,1588902773.0,1588950471.0,,10000.0,1.0,7614.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885568.0,-21600.0,6149374.0,Slave Lake,200,-114.77,55.28,53.6,47.61,53.6,53.6,1024.0,54.0,,,5.82,300.0,1.0,CA,1588851828.0,1588908442.0,,14484.0,1.0,1008.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,1588885568.0,-14400.0,6096551.0,Pangnirtung,200,-65.71,66.15,23.0,14.34,23.0,23.0,1031.0,73.0,,,5.82,250.0,20.0,CA,1588835535.0,1588901187.0,,24140.0,1.0,968.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885569.0,18000.0,1513491.0,Yangi Marg`ilon,200,71.72,40.43,68.0,62.71,68.0,68.0,1007.0,42.0,,,6.93,320.0,100.0,UZ,1588896231.0,1588947322.0,,10000.0,1.0,9011.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588885569.0,10800.0,486236.0,Suna,200,50.06,57.83,57.36,54.75,57.36,57.36,1010.0,89.0,1010.0,996.0,6.91,181.0,100.0,RU,1588897857.0,1588956093.0,,,,,,0.74,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885569.0,19800.0,1272140.0,Dwārka,200,68.97,22.24,81.14,86.05,81.14,81.14,1007.0,86.0,1007.0,1006.0,11.3,266.0,0.0,IN,1588898868.0,1588946005.0,,,,,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885570.0,-10800.0,3430545.0,Morón,200,-58.62,-34.65,62.31,63.09,61.0,64.0,1030.0,100.0,,,6.02,295.0,76.0,AR,1588847726.0,1588885593.0,,,3.0,2032994.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885570.0,28800.0,1714733.0,Dingle,200,122.67,11.0,78.98,86.34,78.98,78.98,1008.0,88.0,1008.0,1005.0,5.44,13.0,7.0,PH,1588886912.0,1588932185.0,,,,,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885571.0,10800.0,330534.0,Mīzan Teferī,200,35.58,6.98,63.54,65.52,63.54,63.54,1013.0,91.0,1013.0,859.0,2.86,106.0,100.0,ET,1588908118.0,1588952781.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885571.0,-25200.0,6113406.0,Prince Rupert,200,-130.32,54.32,53.6,46.98,53.6,53.6,1032.0,54.0,,,6.93,320.0,1.0,CA,1588855804.0,1588911929.0,,14484.0,1.0,883.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588885571.0,-18000.0,3668012.0,Simití,200,-73.94,7.96,89.92,98.49,89.92,89.92,1008.0,61.0,1008.0,1003.0,2.8,141.0,93.0,CO,1588847938.0,1588892735.0,,,,,,0.13,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885571.0,28800.0,1688696.0,San Policarpo,200,125.51,12.18,81.81,87.42,81.81,81.81,1008.0,85.0,1008.0,1008.0,10.38,75.0,90.0,PH,1588886138.0,1588931596.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885571.0,0.0,2541479.0,Nador,200,-2.93,35.17,67.17,66.43,66.2,68.0,1015.0,77.0,,,6.93,50.0,90.0,MA,1588828458.0,1588878131.0,,10000.0,1.0,2380.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885572.0,7200.0,3115824.0,Muros,200,-9.06,42.78,61.0,54.7,61.0,61.0,1013.0,81.0,,,14.0,34.0,95.0,ES,1588828937.0,1588880593.0,,,3.0,72671.0,17.0,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885572.0,28800.0,1730622.0,Anito,200,125.29,12.45,80.08,87.31,80.08,80.08,1008.0,89.0,1008.0,1008.0,7.16,80.0,83.0,PH,1588886170.0,1588931670.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885573.0,7200.0,175967.0,Mporokoso,200,30.12,-9.37,62.4,59.72,62.4,62.4,1016.0,82.0,1016.0,861.0,8.57,135.0,0.0,ZM,1588824242.0,1588866483.0,,,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588885573.0,43200.0,4031574.0,Provideniya,200,-173.3,64.38,30.2,17.94,30.2,30.2,1022.0,74.0,,,13.42,10.0,16.0,RU,1588948578.0,1589012581.0,,10000.0,1.0,8875.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885573.0,32400.0,1636308.0,Manokwari,200,134.08,-0.87,80.02,85.75,80.02,80.02,1008.0,74.0,1008.0,1007.0,4.27,192.0,62.0,ID,1588885066.0,1588928555.0,,,,,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588885574.0,-14400.0,4997130.0,Ingham,200,-84.38,42.6,58.06,44.33,55.99,59.0,1011.0,26.0,,,16.11,270.0,40.0,US,1588847025.0,1588898658.0,,16093.0,1.0,6016.0,31.09,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885574.0,7200.0,371745.0,Kutum,200,24.67,14.2,75.02,65.19,75.02,75.02,1011.0,19.0,1011.0,886.0,10.6,25.0,2.0,SD,1588823795.0,1588869546.0,,,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588885321.0,18000.0,1337605.0,Mahibadhoo,200,72.97,3.78,84.47,88.14,84.47,84.47,1009.0,74.0,1009.0,1009.0,12.12,266.0,0.0,MV,1588899387.0,1588943566.0,,,,,,0.11,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885575.0,10800.0,293842.0,Kiryat Gat,200,34.76,31.61,65.01,64.31,63.0,66.99,1015.0,68.0,,,3.56,62.0,0.0,IL,1588906163.0,1588955130.0,,,3.0,2009987.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885575.0,-14400.0,5919850.0,Chapais,200,-74.85,49.78,33.8,23.58,33.8,33.8,1005.0,55.0,,,9.17,310.0,90.0,CA,1588843520.0,1588897589.0,,14484.0,1.0,859.0,18.34,,
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,1588885575.0,25200.0,1655124.0,Phonhong,200,102.42,18.5,80.2,88.65,80.2,80.2,1006.0,83.0,1006.0,986.0,2.95,5.0,100.0,LA,1588891166.0,1588937651.0,,,,,,1.12,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885575.0,-25200.0,3988392.0,Rosarito,200,-117.03,32.33,81.5,80.85,79.0,86.0,1011.0,51.0,,,8.05,320.0,1.0,MX,1588856143.0,1588905212.0,,12874.0,1.0,5796.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885576.0,32400.0,2027748.0,Amur Oblast,200,128.0,54.0,37.22,31.08,37.22,37.22,1005.0,79.0,1005.0,936.0,4.36,281.0,67.0,RU,1588880256.0,1588936283.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885577.0,10800.0,509234.0,Pitkyaranta,200,31.48,61.57,40.86,34.38,40.86,40.86,1007.0,68.0,1007.0,1002.0,4.92,293.0,3.0,RU,1588900928.0,1588961939.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885577.0,-18000.0,4014914.0,Cedral,200,-100.73,23.8,78.82,71.28,78.82,78.82,1014.0,26.0,1014.0,839.0,9.8,153.0,0.0,MX,1588853073.0,1588900458.0,,,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,1588885577.0,-25200.0,6171633.0,Ucluelet,200,-125.55,48.93,60.3,54.18,60.01,60.8,1030.0,59.0,,,9.17,260.0,20.0,CA,1588855840.0,1588909604.0,,24140.0,1.0,735.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885577.0,0.0,2633274.0,Akureyri,200,-18.09,65.68,37.4,19.47,37.4,37.4,1018.0,64.0,,,24.16,337.0,75.0,IS,1588824449.0,1588889417.0,,10000.0,1.0,83.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588885578.0,28800.0,1722941.0,Bulata,200,122.4,9.86,82.85,90.37,82.85,82.85,1008.0,77.0,1008.0,1008.0,4.9,91.0,22.0,PH,1588887065.0,1588932162.0,,,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,1588885578.0,-14400.0,3628473.0,San Cristobal,200,-72.22,7.77,98.6,89.56,98.6,98.6,1009.0,30.0,,,23.04,150.0,20.0,VE,1588847539.0,1588892308.0,,10000.0,1.0,8587.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885579.0,-25200.0,5364271.0,Laguna,200,-121.42,38.42,80.02,68.88,64.4,87.8,1014.0,12.0,,,11.41,340.0,1.0,US,1588856481.0,1588906981.0,,16093.0,1.0,5769.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885579.0,10800.0,374739.0,Gogrial,200,28.1,8.53,83.16,85.91,83.16,83.16,1009.0,60.0,1009.0,963.0,6.76,215.0,88.0,SS,1588909795.0,1588954694.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885579.0,-21600.0,5915098.0,Canora,200,-102.43,51.63,51.8,41.47,51.8,51.8,1026.0,18.0,,,8.05,350.0,1.0,CA,1588849749.0,1588904598.0,,14484.0,1.0,895.0,18.34,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588885579.0,25200.0,1490256.0,Talnakh,200,88.4,69.49,28.4,21.15,28.4,28.4,1018.0,79.0,,,4.47,100.0,40.0,RU,1588881716.0,1588953830.0,,10000.0,1.0,8951.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588885580.0,25200.0,1606851.0,Sai Buri,200,101.62,6.7,80.26,88.75,80.26,80.26,1007.0,88.0,1007.0,1005.0,4.74,171.0,99.0,TH,1588892292.0,1588936909.0,,,,,,0.63,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588885581.0,-14400.0,3393838.0,Nova Olinda do Norte,200,-59.09,-3.89,80.8,92.28,80.8,80.8,1010.0,93.0,1010.0,1007.0,1.92,190.0,88.0,BR,1588845249.0,1588888295.0,,,,,,0.92,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885581.0,32400.0,2111884.0,Miyako,200,141.95,39.64,47.71,42.37,47.71,47.71,1020.0,64.0,1020.0,1020.0,4.32,260.0,0.0,JP,1588879495.0,1588930348.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885581.0,3600.0,3347019.0,Mossamedes,200,12.15,-15.2,81.72,81.55,81.72,81.72,1011.0,50.0,1011.0,1008.0,6.93,232.0,0.0,AO,1588828998.0,1588870353.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885581.0,32400.0,2018069.0,Peleduy,200,112.74,59.63,31.96,27.36,31.96,31.96,1010.0,96.0,1010.0,985.0,1.57,207.0,99.0,RU,1588882226.0,1588941638.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885581.0,36000.0,2152659.0,Port Macquarie,200,152.92,-31.43,54.0,51.98,54.0,54.0,1021.0,97.0,,,5.32,300.0,0.0,AU,1588883041.0,1588921537.0,,,3.0,2000886.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885582.0,3600.0,2234339.0,Bétaré Oya,200,14.08,5.6,71.71,78.4,71.71,71.71,1012.0,90.0,1012.0,926.0,0.45,286.0,99.0,CM,1588826992.0,1588871432.0,,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588885582.0,-18000.0,3580733.0,Bodden Town,200,-81.25,19.28,86.7,92.08,86.0,87.8,1013.0,74.0,,,11.41,30.0,40.0,KY,1588848794.0,1588895386.0,,10000.0,1.0,7265.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885582.0,28800.0,2063042.0,Port Hedland,200,118.57,-20.32,68.0,66.24,68.0,68.0,1012.0,72.0,,,8.05,200.0,3.0,AU,1588890281.0,1588930784.0,,10000.0,1.0,9585.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885501.0,3600.0,2638664.0,Salisbury,200,-1.8,51.07,57.67,53.02,57.0,59.0,1020.0,67.0,,,6.93,190.0,100.0,GB,1588825745.0,1588880301.0,,10000.0,1.0,1385.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885583.0,18000.0,1517323.0,Zhanakorgan,200,67.25,43.91,72.59,66.47,72.59,72.59,1005.0,38.0,1005.0,986.0,9.01,90.0,85.0,KZ,1588896794.0,1588948904.0,,,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588885583.0,10800.0,686090.0,Asău,200,26.4,46.43,45.0,40.03,45.0,45.0,1016.0,78.0,,,4.38,281.0,85.0,RO,1588906176.0,1588959130.0,,,3.0,2033571.0,,0.19,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885583.0,7200.0,3354077.0,Opuwo,200,13.84,-18.06,63.75,55.33,63.75,63.75,1016.0,29.0,1016.0,889.0,8.34,89.0,0.0,NA,1588828817.0,1588869722.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885583.0,18000.0,609404.0,Khromtau,200,58.43,50.25,52.9,44.33,52.9,52.9,1015.0,49.0,1015.0,964.0,9.48,90.0,0.0,KZ,1588897779.0,1588952153.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885584.0,34200.0,6355222.0,Yulara,200,130.99,-25.24,51.8,45.21,51.8,51.8,1016.0,50.0,,,5.82,190.0,0.0,AU,1588887722.0,1588927381.0,,10000.0,1.0,9487.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885584.0,-10800.0,3441890.0,Departamento de Maldonado,200,-54.92,-34.67,57.96,52.25,57.0,59.0,1022.0,62.0,,,8.05,250.0,75.0,UY,1588846840.0,1588884703.0,,10000.0,1.0,8712.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588885584.0,3600.0,2311968.0,Nioki,200,17.68,-2.72,75.97,83.32,75.97,75.97,1010.0,87.0,1010.0,976.0,2.19,170.0,3.0,CD,1588826738.0,1588869958.0,,,,,,0.42,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885584.0,36000.0,2177233.0,Bairnsdale,200,147.62,-37.83,54.0,51.15,54.0,54.0,1011.0,82.0,,,4.56,333.0,0.0,AU,1588885007.0,1588922114.0,,,3.0,2011895.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885584.0,7200.0,2847669.0,Rheinau,200,8.2,48.87,55.78,51.28,54.0,59.0,1020.0,51.0,,,3.36,40.0,69.0,DE,1588823786.0,1588877460.0,,10000.0,1.0,1314.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885585.0,3600.0,2654970.0,Brae,200,-1.35,60.4,46.4,38.7,46.4,46.4,1015.0,93.0,,,11.41,240.0,100.0,GB,1588823026.0,1588882804.0,,10000.0,1.0,1447.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885585.0,-21600.0,5546220.0,Saint George,200,-113.58,37.1,82.62,76.68,80.6,84.0,1018.0,14.0,,,3.36,,1.0,US,1588854766.0,1588904933.0,,16093.0,1.0,5832.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885585.0,28800.0,2033135.0,Zhengjiatun,200,123.51,43.51,60.64,52.38,60.64,60.64,1012.0,49.0,1012.0,998.0,11.21,210.0,100.0,CN,1588883365.0,1588935329.0,,,,,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588885586.0,10800.0,556268.0,Ostrovnoy,200,39.51,68.05,33.64,21.72,33.64,33.64,1000.0,93.0,1000.0,998.0,14.76,258.0,45.0,RU,1588894972.0,1588964041.0,,,,,,,
0,"[{'id': 711, 'main': 'Smoke', 'description': 'smoke', 'icon': '50d'}]",stations,1588885586.0,-18000.0,3982377.0,Taretán,200,-101.92,19.33,75.87,68.38,71.01,80.6,1021.0,34.0,,,11.41,180.0,5.0,MX,1588853749.0,1588900353.0,,11265.0,1.0,7145.0,,,
